23452,6366,15,1,8396,1,"0",1,""
23656,1156,42,"0","0","0","0",1,""
23785,719,37,"0","0","0","0",1,""
23852,6375,35,2,8411,1,"0",1,""
10305,6375,35,1,8412,"0","0",1,""
17180,6376,25,1,8413,1,"0",1,""
12096,6379,32,1,8419,"0","0","0",""
19468,6379,32,1,8416,1,"0",1,""
62,6376,25,1,8417,"0","0",1,""
23971,6380,15,1,8418,1,"0",1,""
12096,6380,15,1,8420,"0","0",1,""
24119,1018,33,"0","0","0","0",1,""
24142,902,33,"0","0","0","0",1,""
24160,6381,51,1,8423,1,"0",1,""
24174,958,9,"0","0","0","0",1,""
12096,6381,51,1,8425,"0","0",1,""
23864,6179,60,"0",8426,"0","0",1,""
18466,6382,35,2,8431,1,"0",1,""
12096,6382,35,2,8435,"0","0","0",""
11807,6383,36,2,8432,1,"0",1,""
62,6383,36,2,8433,"0","0",1,""
24296,720,33,"0","0","0","0",1,""
24299,6385,32,1,8437,1,"0",1,""
62,6385,32,1,8438,"0","0",1,""
23452,6386,36,1,8439,1,"0",1,""
24312,6310,13,"0","0","0","0",1,""
62,6386,36,1,8441,"0","0",1,""
24360,6313,35,"0","0","0","0",1,""
24360,1138,66,"0","0","0","0",1,""
24380,6389,32,1,8446,1,"0",1,""
62,6389,32,1,8447,"0","0",1,""
24412,6390,13,7,8730,1,"0",1,""
24451,6302,13,"0","0","0","0",1,""
24458,6240,15,"0","0","0","0",1,""
24474,1143,33,"0","0","0","0",1,""
24578,6392,63,1,8453,1,"0",1,""
18622,6393,9,1,8454,1,"0",1,""
18622,6390,13,2,8470,"0","0",1,""
24585,6321,35,"0","0","0","0",1,""
62,6392,63,1,8458,"0","0",1,""
24629,1134,57,1,8459,"0","0",1,""
24096,6394,35,2,8469,1,"0",1,""
24638,6309,25,1,8461,"0","0",1,""
27285,1091,33,"0","0","0","0",1,""
18323,6396,37,2,8468,1,"0",1,""
24682,6108,35,"0","0","0","0",1,""
10305,6396,37,1,8466,"0","0",1,""
10305,6394,35,1,8467,"0","0",1,""
18323,6397,32,2,8474,1,"0",1,""
24790,6398,13,1,8472,1,"0",1,""
62,6397,32,2,8475,"0","0",1,""
18323,6399,32,1,8476,1,"0",1,""
24915,6310,13,"0","0","0","0",1,""
12097,6401,32,2,8485,1,"0",1,""
10305,6401,32,1,8480,"0","0",1,""
12096,6399,32,1,8481,"0","0",1,""
25015,6310,13,"0","0","0","0",1,""
25026,1057,66,"0","0","0","0",1,""
25231,6410,35,1,8500,1,"0",1,""
25028,1160,64,"0","0","0","0",1,""
25054,6396,37,"0","0","0","0",1,""
25054,6380,15,"0","0","0","0",1,""
25054,6366,15,"0","0","0","0",1,""
25231,6409,49,2,8512,1,"0",1,""
24412,6408,13,4,8723,1,"0",1,""
16415,1144,13,1,8496,"0","0",1,""
25118,6392,63,"0","0","0","0",1,""
25139,719,37,"0","0","0","0",1,""
25331,6412,25,1,8502,1,"0",1,""
62,6412,25,1,8507,"0","0",1,""
25416,6409,49,"0","0","0","0",1,""
15819,6423,51,1,8509,1,"0",1,""
10305,6409,49,2,8513,"0","0",1,""
10305,6410,35,1,8511,"0","0",1,""
11422,6379,32,1,8514,"0","0",1,""
62,6379,32,1,8515,"0","0",1,""
25593,6274,36,"0","0","0","0",1,""
25636,6430,13,1,8523,1,"0",1,""
25654,847,9,"0","0","0","0",1,""
25755,775,49,"0","0","0","0",1,""
25724,6430,13,1,8539,"0","0",1,""
25724,6390,13,1,8538,"0","0",1,""
10174,775,49,1,947,1,"0","0",""
25694,1050,64,"0","0","0","0",1,""
25770,902,33,"0","0","0","0",1,""
25770,737,33,"0","0","0","0",1,""
25820,6447,13,1,8546,1,"0",1,""
25832,6313,35,"0","0","0","0",1,""
25896,6451,59,1,8552,1,"0",1,""
25896,6452,62,2,8573,1,"0",1,""
25848,6236,32,"0","0","0","0",1,""
25896,6453,35,-1,"0",1,"0",1,""
25896,6454,35,2,8572,1,"0",1,""
62,6452,62,1,8556,"0","0",1,""
62,6454,35,2,8576,"0","0",1,""
25944,1156,42,"0","0","0","0",1,""
25896,6455,62,3,8571,1,"0",1,""
17180,6309,25,1,8560,"0","0",1,""
17180,675,15,1,8561,"0","0",1,""
25948,6456,54,1,8562,1,"0",1,""
25948,6457,32,1,8563,1,"0",1,""
25948,6458,13,1,8564,1,"0",1,""
17180,6455,62,2,8570,"0","0",1,""
26008,923,44,"0","0","0","0",1,""
26057,6259,35,"0","0","0","0",1,""
62,6455,62,2,8575,"0","0",1,""
26105,1091,33,"0","0","0","0",1,""
26171,6240,15,"0","0","0","0",1,""
17450,6459,50,1,8578,1,"0",1,""
25896,6460,58,1,8579,1,"0",1,""
25896,6461,59,1,8580,1,"0",1,""
62,6459,50,1,8582,"0","0",1,""
26334,6447,13,1,8583,"0","0",1,""
26334,6306,13,1,8584,"0","0",1,""
26334,6462,13,1,8585,1,"0",1,""
26413,795,33,"0","0","0","0",1,""
25062,6464,37,3,8593,1,"0",1,""
17180,6464,37,1,8589,"0","0",1,""
17180,6465,32,2,8596,1,"0",1,""
62,6464,37,1,8591,"0","0",1,""
26620,6101,38,"0","0","0","0",1,""
62,6465,32,1,8595,"0","0",1,""
26674,962,13,"0","0","0","0",1,""
26818,847,9,"0","0","0","0",1,""
26844,6466,36,2,8607,1,"0",1,""
62,6466,36,2,8608,"0","0",1,""
26988,719,37,"0","0","0","0",1,""
27025,6313,35,"0","0","0","0",1,""
27113,720,33,"0","0","0","0",1,""
27547,6430,13,"0","0","0","0",1,""
27610,6474,66,1,8615,1,"0",1,""
62,6474,66,1,8616,"0","0",1,""
27750,902,33,"0","0","0","0",1,""
27781,6476,32,-1,"0",1,"0",1,""
27782,720,33,"0","0","0","0",1,""
27785,6410,35,"0","0","0","0",1,""
27786,6477,32,-1,"0",1,"0",1,""
27792,6478,35,1,8623,1,"0",1,""
62,6478,35,1,8626,"0","0",1,""
27795,6392,63,"0","0","0","0",1,""
27835,6410,35,"0",8627,"0","0",1,""
62,6494,32,3,8653,"0","0",1,""
28043,6389,32,"0","0","0","0",1,""
28008,1162,15,"0","0","0","0",1,""
28003,6494,32,3,8652,1,"0",1,""
27998,765,33,"0","0","0","0",1,""
27981,775,49,"0","0","0","0",1,""
27978,5886,65,"0","0","0","0",1,""
23122,6392,63,"0","0","0","0",1,""
28105,866,9,"0","0","0","0",1,""
27979,6496,47,2,8655,1,"0",1,""
62,6496,47,2,8656,"0","0",1,""
28163,6497,13,1,8657,1,"0",1,""
28197,1275,9,"0","0","0","0",1,""
28206,6310,13,"0","0","0","0",1,""
28213,6499,35,1,8661,1,"0",1,""
27610,6501,41,1,8663,1,"0",1,""
28246,6501,41,"0","0","0","0",1,""
62,6499,35,1,8665,"0","0",1,""
28269,6304,35,"0","0","0","0",1,""
28280,1129,42,"0","0","0","0",1,""
28377,1164,63,"0","0","0","0",1,""
28378,902,33,"0","0","0","0",1,""
28383,902,33,"0","0","0","0",1,""
28382,1143,33,"0","0","0","0",1,""
28358,6408,13,1,8675,"0","0",1,""
28412,6499,35,1,8676,"0","0",1,""
28434,742,43,"0","0","0","0",1,""
28427,775,49,"0","0","0","0",1,""
28436,847,9,"0","0","0","0",1,""
12096,6501,41,1,8681,"0","0",1,""
28479,1058,36,1,8683,"0","0",1,""
28519,1405,48,2,8690,"0","0",1,""
62,1405,48,3,8704,"0","0",1,""
28541,6478,35,"0","0","0","0",1,""
28576,1124,9,"0","0","0","0",1,""
25142,6509,58,1,8694,1,"0",1,""
28612,6393,9,"0","0","0","0",1,""
28649,6497,13,"0","0","0","0",1,""
28665,1091,33,"0","0","0","0",1,""
118,6393,9,1,8698,"0","0",1,""
28688,6383,36,"0","0","0","0",1,""
28698,6510,13,1,8700,1,"0",1,""
12188,6510,13,1,8701,"0","0",1,""
28720,1405,48,1,8702,"0","0",1,""
28720,6511,32,1,8703,1,"0",1,""
62,6511,32,1,8705,"0","0",1,""
62,6509,58,1,8706,"0","0",1,""
28859,1148,9,"0","0","0","0",1,""
24950,6412,25,"0","0","0","0",1,""
28863,1154,32,"0","0","0","0",1,""
28937,775,49,"0","0","0","0",1,""
28993,1089,65,"0","0","0","0",1,""
29018,6513,35,1,8713,1,"0",1,""
29033,6513,35,1,8714,"0","0","0",""
62,6513,35,"0","0","0","0",1,""
18187,6514,32,1,8715,1,"0",1,""
62,6514,32,1,8716,"0","0",1,""
17076,6515,57,1,8717,1,"0",1,""
29287,786,33,"0","0","0","0",1,""
10707,6390,13,1,8729,"0","0",1,""
29338,847,9,"0","0","0","0",1,""
29377,6462,13,"0","0","0","0",1,""
29487,1091,33,"0","0","0","0",1,""
29535,922,42,"0","0","0","0",1,""
29602,1130,63,"0","0","0","0",1,""
29608,6523,32,2,8737,1,"0",1,""
29637,6524,13,-1,"0",1,"0",1,""
29641,6313,35,"0","0","0","0",1,""
29637,6525,13,1,8740,1,"0",1,""
29608,6526,32,1,8741,1,"0",1,""
12096,6523,32,1,8742,"0","0",1,""
29729,1144,13,"0","0","0","0",1,""
29826,1091,33,"0","0","0","0",1,""
29765,1143,33,"0","0","0","0",1,""
29875,742,43,1,8749,"0","0",1,""
62,742,43,"0","0","0","0",1,""
29916,1140,9,"0","0","0","0",1,""
29946,6530,13,1,8751,1,"0",1,""
29947,6300,35,"0","0","0","0",1,""
29989,6531,13,-1,"0",1,"0",1,""
25774,6458,13,2,8755,"0","0",1,""
30058,6532,51,1,8756,1,"0",1,""
30072,6533,35,1,8757,1,"0",1,""
62,6533,35,1,8758,"0","0",1,""
30092,6534,32,1,8759,1,"0",1,""
18323,6539,32,1,8766,1,"0",1,""
30150,1129,42,"0","0","0","0",1,""
28236,6534,32,1,8764,"0","0",1,""
62,6539,32,1,8767,"0","0",1,""
18323,6540,36,3,8773,1,"0",1,""
62,6540,36,3,8774,"0","0",1,""
30242,786,33,"0","0","0","0",1,""
30311,6304,35,"0","0","0","0",1,""
