658,692,Advices,"","",1,footer-above,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_menu,1,1,"{""menutype"":""advice"",""base"":"""",""startLevel"":1,""endLevel"":0,""showAllChildren"":0,""tag_id"":"""",""class_sfx"":""menu-ftmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0"",""mobilemenuck_enable"":""0"",""mobilemenuck_detectiontype"":""resolution"",""mobilemenuck_resolution"":""640"",""mobilemenuck_container"":""body"",""mobilemenuck_displayeffect"":""normal"",""mobilemenuck_menuwidth"":""300"",""mobilemenuck_displaytype"":""accordion"",""mobilemenuck_tooglebarevent"":""click"",""mobilemenuck_tooglebaron"":""all"",""mobilemenuck_openedonactiveitem"":""0"",""mobilemenuck_useimages"":""0"",""mobilemenuck_usemodules"":""0"",""mobilemenuck_showdesc"":""0"",""mobilemenuck_showlogo"":""1"",""mobilemenuck_showmobilemenutext"":""default"",""mobilemenuck_mobilemenutext"":"""",""mobilemenuck_beforetext"":"""",""mobilemenuck_aftertext"":""""}","0",en-GB
659,694,Epic routes,"","",3,footer-above,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_menu,1,1,"{""menutype"":""footmenu"",""base"":"""",""startLevel"":1,""endLevel"":0,""showAllChildren"":0,""tag_id"":"""",""class_sfx"":""menu-ftmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0"",""mobilemenuck_enable"":""0"",""mobilemenuck_detectiontype"":""resolution"",""mobilemenuck_resolution"":""640"",""mobilemenuck_container"":""body"",""mobilemenuck_displayeffect"":""normal"",""mobilemenuck_menuwidth"":""300"",""mobilemenuck_displaytype"":""accordion"",""mobilemenuck_tooglebarevent"":""click"",""mobilemenuck_tooglebaron"":""all"",""mobilemenuck_openedonactiveitem"":""0"",""mobilemenuck_useimages"":""0"",""mobilemenuck_usemodules"":""0"",""mobilemenuck_showdesc"":""0"",""mobilemenuck_showlogo"":""1"",""mobilemenuck_showmobilemenutext"":""default"",""mobilemenuck_mobilemenutext"":"""",""mobilemenuck_beforetext"":"""",""mobilemenuck_aftertext"":""""}","0",en-GB
660,695,Regions,"","",5,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",-2,mod_menu,1,1,"{""menutype"":""regions"",""base"":"""",""startLevel"":2,""endLevel"":0,""showAllChildren"":0,""tag_id"":"""",""class_sfx"":""menu-treemenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"" visible-lg visible-md"",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":""fa fa-globe"",""style"":""Jsn_dona2_pro-module_style_1"",""mobilemenuck_enable"":""0"",""mobilemenuck_detectiontype"":""resolution"",""mobilemenuck_resolution"":""640"",""mobilemenuck_container"":""body"",""mobilemenuck_displayeffect"":""normal"",""mobilemenuck_menuwidth"":""300"",""mobilemenuck_displaytype"":""accordion"",""mobilemenuck_tooglebarevent"":""click"",""mobilemenuck_tooglebaron"":""all"",""mobilemenuck_openedonactiveitem"":""0"",""mobilemenuck_useimages"":""0"",""mobilemenuck_usemodules"":""0"",""mobilemenuck_showdesc"":""0"",""mobilemenuck_showmobilemenutext"":""default"",""mobilemenuck_mobilemenutext"":"""",""mobilemenuck_beforetext"":"""",""mobilemenuck_aftertext"":"""",""mobilemenuck_showlogo"":""1"",""mobilemenuck_logo_where"":[""1""],""mobilemenuck_logo_source"":""maximenuck"",""mobilemenuck_logoimage"":"""",""mobilemenuck_logolink"":"""",""mobilemenuck_logoalt"":"""",""mobilemenuck_logoposition"":""left"",""mobilemenuck_logowidth"":"""",""mobilemenuck_logoheight"":"""",""mobilemenuck_logomargintop"":"""",""mobilemenuck_logomarginright"":"""",""mobilemenuck_logomarginbottom"":"""",""mobilemenuck_logomarginleft"":""""}","0",en-GB
661,697,Italian rail trails,"","",2,footer-above,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_menu,1,1,"{""menutype"":""railways"",""base"":"""",""startLevel"":1,""endLevel"":0,""showAllChildren"":0,""tag_id"":"""",""class_sfx"":""menu-ftmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0"",""mobilemenuck_enable"":""0"",""mobilemenuck_detectiontype"":""resolution"",""mobilemenuck_resolution"":""640"",""mobilemenuck_container"":""body"",""mobilemenuck_displayeffect"":""normal"",""mobilemenuck_menuwidth"":""300"",""mobilemenuck_displaytype"":""accordion"",""mobilemenuck_tooglebarevent"":""click"",""mobilemenuck_tooglebaron"":""all"",""mobilemenuck_openedonactiveitem"":""0"",""mobilemenuck_useimages"":""0"",""mobilemenuck_usemodules"":""0"",""mobilemenuck_showdesc"":""0"",""mobilemenuck_showlogo"":""1"",""mobilemenuck_showmobilemenutext"":""default"",""mobilemenuck_mobilemenutext"":"""",""mobilemenuck_beforetext"":"""",""mobilemenuck_aftertext"":""""}","0",en-GB
662,698,Ride with us,Popup v6,"",1,"","0","0000-00-00 00:00:00",2019-12-11 09:46:04,"0000-00-00 00:00:00",1,mod_acym,1,"0","{""mode"":""inline"",""hiddenlists"":[""5""],""listschecked"":[""5""],""listposition"":""before"",""fields"":[""1""],""textmode"":""1"",""subtext"":""Subscribe"",""subtextlogged"":""Already subscribed"",""termscontent"":""0"",""privacypolicy"":""4"",""articlepopup"":""1"",""unsub"":""0"",""unsubtext"":"""",""unsubredirect"":"""",""redirect"":"""",""introtext"":"""",""posttext"":"""",""userinfo"":""1"",""alignment"":""none"",""source"":"""",""moduleclass_sfx"":"""",""formclass"":"""",""includejs"":""module"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
663,699,Let's ride with us,Homepage v6,"",1,"","0","0000-00-00 00:00:00",2019-12-11 09:46:04,"0000-00-00 00:00:00",1,mod_acym,1,1,"{""mode"":""tableless"",""hiddenlists"":[""5""],""listschecked"":[""5""],""listposition"":""before"",""fields"":[""1""],""textmode"":""1"",""subtext"":""Subscribe"",""subtextlogged"":"""",""termscontent"":""0"",""privacypolicy"":""4"",""articlepopup"":""1"",""unsub"":""0"",""unsubtext"":"""",""successmode"":""replace"",""unsubredirect"":"""",""redirect"":"""",""introtext"":""Ciao, siamo <strong>Leo e Vero<\/strong>, blogger, scrittori ma soprattutto cicloviaggiatori.  <strong>Lascia la tua mail<\/strong> qui sotto per ricevere consigli, itinerari o suggerimenti per iniziare la tua esperienza di cicloturismo"",""posttext"":""Unisciti ad altri 17.000 cicloviaggiatori.<br \/> Non ti invieremo mai spam!"",""userinfo"":""1"",""alignment"":""none"",""source"":"""",""moduleclass_sfx"":"""",""formclass"":"""",""includejs"":""module"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
664,700,Ride with us,Tutte le pagine destra v6,"",7,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_acym,1,1,"{""mode"":""tableless"",""hiddenlists"":[""5""],""listschecked"":[""5""],""listposition"":""before"",""fields"":[""1""],""textmode"":""1"",""subtext"":""Subscribe"",""subtextlogged"":"""",""termscontent"":""0"",""privacypolicy"":""4"",""articlepopup"":""1"",""unsub"":""0"",""unsubtext"":"""",""successmode"":""replace"",""unsubredirect"":"""",""redirect"":"""",""introtext"":""<div><strong>Leave your e-mail<\/strong> here to get tips, routes and suggestions to start your bicycle touring experience<\/div>"",""posttext"":""<div style=\""text-align:center;\"">Join more than 17.000 bicycle travelers.<br \/> We wont ever send you spam!<\/div>"",""userinfo"":""1"",""alignment"":""center"",""source"":"""",""moduleclass_sfx"":"""",""formclass"":"""",""includejs"":""module"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""Jsn_dona2_pro-module_style_3""}","0",en-GB
665,706,Iberiabike,"","",23,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_banners,1,"0","{""target"":0,""count"":5,""cid"":4,""catid"":[201],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
666,707,Noplansjourney,"","",24,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_banners,1,"0","{""target"":0,""count"":5,""cid"":4,""catid"":[202],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
667,710,JLex Comment,"","",1,commenti,"0","0000-00-00 00:00:00",2020-02-07 21:04:39,"0000-00-00 00:00:00",1,mod_jlexcomment,1,1,"{""type"":""latest_comment"",""area"":[""k2""],""area_extra"":"""",""entry_ids"":""0"",""limit"":6,""pagination"":""0"",""page_prefix"":"""",""lc_limit_words"":""20"",""lc_media"":""0"",""lc_avatar"":""1"",""lc_date"":""0"",""lc_entry"":""1"",""lc_reply_comment"":""1"",""lc_reply_parent"":""1"",""mc_count_cm"":""1"",""mc_count_cm_reply"":""1"",""tp_count_cm"":""1"",""tp_thumbnail"":""1"",""tp_count_cm_reply"":""1"",""tp_period"":0,""cf_entry_type"":""k2"",""cf_entry_id"":"""",""cf_entry_title"":"""",""moduleclass_sfx"":"" commenti"",""cache"":""1"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
668,722,Banner podcast menu,"",,1,"","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_banners,1,"0","{""target"":0,""count"":1,""cid"":4,""catid"":[138],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
669,724,Banner Sassonia Turismo Guest,"",,1,main-body-top,"0","0000-00-00 00:00:00",2022-07-03 22:00:09,2022-08-06 22:00:00,1,mod_banners,5,"0","{""target"":1,""count"":1,""cid"":4,""catid"":[204],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",*
670,731,Bicycle touring itineraries filter,"","",3,content-top-over,"0","0000-00-00 00:00:00",2018-07-11 17:20:21,"0000-00-00 00:00:00",1,mod_jak2filter,1,1,"{""form_mode"":""normal"",""ja_stylesheet"":""horizontal-layout"",""ja_column"":""4"",""ajax_filter"":""1"",""share_url_of_results_page"":""0"",""update_browser_url"":""0"",""auto_filter"":""1"",""display_counter"":""0"",""update_counter"":""1"",""disable_option_empty"":""0"",""enable_reset_button"":""0"",""display_ordering_box"":""0"",""auto_complete"":""1"",""shoption"":""0"",""set_itemid"":""6554"",""theme"":""ja_k2filter"",""catOrdering"":""inherit"",""show_order_field"":[""publishUp"",""alpha"",""xf53""],""search_featured"":""0"",""required_defined"":""0"",""use_standard_fields"":""0"",""filter_by_rating"":""0"",""search_by_date"":""0"",""filter_by_keyword"":""1"",""display_keyword_tip"":""0"",""filter_by_category"":""0"",""k2catsid"":[""0""],""catMode"":""1"",""subCats"":""0"",""parentMode"":""1"",""filter_by_author"":""0"",""filter_author_display"":""author_display_name"",""filter_by_author_fieldtype"":""select"",""excluded_author"":"""",""filter_by_tags"":""0"",""filter_by_tags_fieldtype"":""multipleSelect"",""jak2depend_numfilter"":["""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""jak2depend_title"":["""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""filter_by_extrafield"":[""52"",""53"",""54"",""55"",""56"",""57"",""58""],""xgroup_order"":[""0"",""1"",""2"",""3"",""4"",""5""],""filter_by_fieldtype"":[""17:multipleSelect"",""1:multipleSelect"",""3:multipleSelect"",""4:multipleSelect"",""14:multipleSelect"",""2:rangeslider"",""84:textfield"",""12:textfield"",""73:radio"",""13:multipleSelect"",""18:multipleSelect"",""19:multipleSelect"",""21:rangeslider"",""22:multipleSelect"",""29:multipleSelect"",""23:multipleSelect"",""24:textfield"",""26:textfield"",""27:textfield"",""28:textfield"",""25:textfield"",""30:textfield"",""46:textfield"",""39:textfield"",""40:textfield"",""31:checkbox"",""38:checkbox"",""41:textfield"",""42:textfield"",""44:textfield"",""34:checkbox"",""32:checkbox"",""33:checkbox"",""35:checkbox"",""36:checkbox"",""37:checkbox"",""45:textfield"",""43:checkbox"",""47:checkbox"",""48:checkbox"",""49:checkbox"",""50:checkbox"",""51:textfield"",""66:textfield"",""67:checkbox"",""68:checkbox"",""69:checkbox"",""70:checkbox"",""71:checkbox"",""72:checkbox"",""87:textfield"",""86:checkbox"",""85:checkbox"",""88:textfield"",""89:checkbox"",""90:checkbox"",""92:checkbox"",""93:checkbox"",""52:multipleSelect"",""53:multipleSelect"",""54:rangeslider"",""55:rangeslider"",""56:multipleSelect"",""57:multipleSelect"",""58:multipleSelect"",""59:textfield"",""60:textfield"",""61:textfield"",""62:textfield"",""63:textfield"",""64:textfield"",""75:checkbox"",""76:checkbox"",""77:checkbox"",""78:checkbox"",""79:textfield"",""80:textfield"",""81:textfield"",""82:checkbox"",""83:textfield""],""filter_by_fieldrange"":["""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""rangeslider_min"":["""","""","""",""0"","""",""0"","""","""","""","""","""","""",""0"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0"",""0"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""rangeslider_max"":["""","""","""",""3000"","""",""500"","""","""","""","""","""","""",""20000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""50000"",""20000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""rangeslider_start"":["""","""","""",""0"","""",""0"","""","""","""","""","""","""",""0"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0"",""0"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""rangeslider_stop"":["""","""","""",""3000"","""",""500"","""","""","""","""","""","""",""20000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""50000"",""20000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""rangeslider_step"":["""","""","""",""10"","""",""1"","""","""","""","""","""","""",""10"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""10"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""range_slider_format_prefix"":["""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""range_slider_format_suffix"":["""","""","""",""m"","""",""km"","""","""","""","""","""","""",""km"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""m"",""km"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""range_slider_format"":[""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1""],""range_slider_format_decimals"":["""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""],""range_slider_format_decimal_point"":[""."",""."",""."","","",""."","","",""."",""."",""."",""."",""."",""."","","",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."","","","","",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."",""."","".""],""range_slider_format_thousands_sep"":["","","","","","",""."","","",""."","","","","","","","","","","","","",""."","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""."",""."","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""],""pre_k2filter"":""1"",""pre_srating"":""1"",""pre_erating"":""5"",""pre_dtrange"":""0"",""pre_sdate"":"""",""pre_edate"":"""",""pre_searchword"":"""",""pre_k2catsid"":""201"",""pre_author"":""0"",""pre_filter_by_extrafield"":{""xf_2_from"":"""",""xf_2_to"":"""",""xf_84_txt"":"""",""xf_12_txt"":"""",""xf_73"":"""",""xf_21_from"":"""",""xf_21_to"":"""",""xf_24_txt"":"""",""xf_26_txt"":"""",""xf_27_txt"":"""",""xf_28_txt"":"""",""xf_25_txt"":"""",""xf_30_txt"":"""",""xf_39_txt"":"""",""xf_40_txt"":"""",""xf_41_txt"":"""",""xf_42_txt"":"""",""xf_44_txt"":"""",""xf_45_txt"":"""",""xf_51_txt"":"""",""xf_66_txt"":"""",""xf_87_txt"":"""",""xf_88_txt"":"""",""xf_54_from"":"""",""xf_54_to"":"""",""xf_55_from"":"""",""xf_55_to"":"""",""xf_59_txt"":"""",""xf_60_txt"":"""",""xf_61_txt"":"""",""xf_62_txt"":"""",""xf_63_txt"":"""",""xf_64_txt"":"""",""xf_79_txt"":"""",""xf_80_txt"":"""",""xf_81_txt"":"""",""xf_83_txt"":""""},""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":""1"",""cache_time"":""900"",""cachemode"":""safeuri"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
671,737,Visit Rovereto - Real Web,"",,9,right,"0","0000-00-00 00:00:00",2020-08-02 16:19:51,"0000-00-00 00:00:00",-2,mod_banners,1,"0","{""target"":1,""count"":1,""cid"":20,""catid"":[107],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"" visible-lg visible-md"",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""Jsn_dona2_pro-module_style_2""}","0",*
673,749,Visit Rovereto - Real Web,"",,13,content-top,"0","0000-00-00 00:00:00",2020-08-20 16:43:55,"0000-00-00 00:00:00",-2,mod_banners,1,"0","{""target"":1,""count"":1,""cid"":20,""catid"":[107],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"" visible-sm visible-xs"",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""Jsn_dona2_pro-no""}","0",*
674,751,Abbonati,"","",2,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_cbsubscriptions,1,1,"{""moduleclass_sfx"":"""",""pretext"":"""",""posttext"":"""",""greeting"":""1"",""name"":""0"",""display_current"":""1"",""display_current_pretext"":""Il tuo abbonamento attuale"",""display_upgrades"":""1"",""display_upgrades_children"":""0"",""display_upgrades_pretext"":""Le tue possibilit\u00e0 di upgrade:"",""register_messages"":""Abbonati a Life in Travel per ottenere un mondo di vantaggi."",""subscribe_messages"":""Abbonati a Life in Travel per ottenere un mondo di vantaggi."",""upgrade_messages"":"""",""renew_messages"":"""",""thanks_messages"":"""",""display_unpaid_invoices"":""1"",""pay_messages"":""Hai un abbonamento non ancora pagato.<br \/>Paga ora per accedere ai tuoi contenuti esclusivi."",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":""fa fa-gift"",""style"":""Jsn_dona2_pro-module_style_2""}","0",it-IT
675,752,Log in,"",,1,"","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0",mod_menu,3,"0","{""menutype"":""menu-utente"",""base"":"""",""startLevel"":1,""endLevel"":0,""showAllChildren"":0,""tag_id"":"""",""class_sfx"":"""",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0"",""mobilemenuck_enable"":""0"",""mobilemenuck_detectiontype"":""resolution"",""mobilemenuck_resolution"":""640"",""mobilemenuck_container"":""body"",""mobilemenuck_displayeffect"":""normal"",""mobilemenuck_menuwidth"":""300"",""mobilemenuck_displaytype"":""accordion"",""mobilemenuck_tooglebarevent"":""click"",""mobilemenuck_tooglebaron"":""all"",""mobilemenuck_openedonactiveitem"":""0"",""mobilemenuck_useimages"":""0"",""mobilemenuck_usemodules"":""0"",""mobilemenuck_showdesc"":""0"",""mobilemenuck_showlogo"":""1"",""mobilemenuck_showmobilemenutext"":""default"",""mobilemenuck_mobilemenutext"":"""",""mobilemenuck_beforetext"":"""",""mobilemenuck_aftertext"":""""}","0",it-IT
676,753,Log In top,"",,1,stick-righttop,"0","0000-00-00 00:00:00",2020-07-27 14:51:14,"0000-00-00 00:00:00",-2,mod_login,1,1,"{""pretext"":"""",""posttext"":"""",""login"":"""",""logout"":"""",""greeting"":1,""name"":0,""profilelink"":0,""usesecure"":0,""usetext"":0,""layout"":""_:default"",""moduleclass_sfx"":"""",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
677,754,Menu utente top,"","",1,"","0","0000-00-00 00:00:00",2017-10-03 16:14:44,"0000-00-00 00:00:00","0",mod_menu,2,"0","{""menutype"":""menu-utente"",""base"":"""",""startLevel"":1,""endLevel"":0,""showAllChildren"":0,""tag_id"":"""",""class_sfx"":"" menu-divmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""System-xhtml"",""mobilemenuck_enable"":""0"",""mobilemenuck_detectiontype"":""resolution"",""mobilemenuck_resolution"":""640"",""mobilemenuck_container"":""body"",""mobilemenuck_displayeffect"":""normal"",""mobilemenuck_menuwidth"":""300"",""mobilemenuck_displaytype"":""accordion"",""mobilemenuck_tooglebarevent"":""click"",""mobilemenuck_tooglebaron"":""all"",""mobilemenuck_openedonactiveitem"":""0"",""mobilemenuck_useimages"":""0"",""mobilemenuck_usemodules"":""0"",""mobilemenuck_showdesc"":""0"",""mobilemenuck_showlogo"":""1"",""mobilemenuck_showmobilemenutext"":""default"",""mobilemenuck_mobilemenutext"":"""",""mobilemenuck_beforetext"":"""",""mobilemenuck_aftertext"":""""}","0",it-IT
678,755,Accedi a Life in Travel (2),"","",1,right,"0","0000-00-00 00:00:00",2019-10-29 16:41:38,"0000-00-00 00:00:00",-2,mod_cblogin,1,"0","{""show_buttons_icons"":""0"",""https_post"":""1"",""cb_plugins"":""1"",""pretext"":"""",""posttext"":"""",""login"":"""",""name_label"":""5"",""name_length"":""14"",""pass_label"":""5"",""pass_length"":""14"",""key_label"":""5"",""key_length"":""14"",""remember_enabled"":""2"",""show_lostpass"":""3"",""show_newaccount"":""3"",""login_message"":""0"",""logoutpretext"":"""",""logoutposttext"":"""",""logout"":""#"",""greeting"":""1"",""show_avatar"":""1"",""text_show_profile"":"""",""icon_show_profile"":""0"",""text_edit_profile"":"""",""icon_edit_profile"":""0"",""show_pms"":""1"",""show_pms_icon"":""0"",""show_connection_notifications"":""0"",""show_connection_notifications_icon"":""0"",""logout_message"":""0"",""reg_layout"":""flat"",""style_username_cssclass"":""userlit"",""style_password_cssclass"":""userlit"",""style_secretkey_cssclass"":"""",""style_login_cssclass"":"""",""style_logout_cssclass"":"""",""style_forgotlogin_cssclass"":"""",""style_register_cssclass"":"""",""style_profile_cssclass"":"""",""style_profileedit_cssclass"":"""",""style_connrequests_cssclass"":"""",""style_privatemsgs_cssclass"":"""",""layout"":""_:bootstrap"",""moduleclass_sfx"":"" visible-lg visible-xl"",""cache"":""0"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
