375,sidebar,Video,video,"",video,index.php?option=com_k2&view=itemlist&layout=tag&tag=video&task=tag,component,1,1,1,10161,"0","0000-00-00 00:00:00","0",1,"","0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_text"":1,""page_title"":"""",""show_page_heading"":0,""page_heading"":"""",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",147,148,"0",it-IT,"0"
471,fotografia,Instagram Leo,instagram-leo,"",instagram-leo,https://www.instagram.com/viaggioinbici/,url,1,1,1,"0","0","0000-00-00 00:00:00","0",1, ,"0","{""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu-anchor_rel"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1}",359,360,"0",it-IT,"0"
582,regioni,Armenia,armenia,"",asia/armenia,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=160,component,1,224,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""160""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo, vacanze e viaggi in bici in Armenia"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo, vacanze e viaggi in bici in Armenia"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",550,551,"0",it-IT,"0"
583,regioni,Lettonia,lettonia,"",europa/lettonia,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=161,component,1,233,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""161""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo, vacanze e viaggi in bici in Lettonia"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo, vacanze e viaggi in bici in Lettonia"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",488,489,"0",it-IT,"0"
586,sidebar,Area download,area-download,"",area-download,index.php?option=com_phocadownload&view=categories,component,1,1,1,10473,"0","0000-00-00 00:00:00","0",1, ,"0","{""show_pagination"":""1"",""show_pagination_limit"":""1"",""show_ordering_files"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":"""",""show_page_heading"":""0"",""page_heading"":"""",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",145,146,"0",it-IT,"0"
609,regioni,Tagikistan,tagikistan,"",asia/tagikistan,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=163,component,1,224,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""163""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo, vacanze e viaggi in bici in Tagikistan"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo, vacanze e viaggi in bici in Tagikistan"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",586,587,"0",it-IT,"0"
612,menu-utente,Modifica profilo,modifica-profilo,"",modifica-profilo,index.php?option=com_comprofiler&view=userdetails,component,1,1,1,10491,"0","0000-00-00 00:00:00","0",2, ,"0","{""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":"""",""show_page_heading"":""0"",""page_heading"":"""",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0,""sunfw-no-follow"":""0"",""sunfw-link-icon"":""fa fa-wrench"",""sunfw-link-description"":"""",""sunfw-page-subheading"":"""",""mobilemenuck_icon"":"""",""mobilemenuck_textreplacement"":"""",""mobilemenuck_enablemobile"":""1""}",107,108,"0",it-IT,"0"
729,regioni,Inghilterra,inghilterra,"",europa/inghilterra,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=165,component,1,233,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""165""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Inghilterra in bici: itinerari, diari di viaggio e percorsi"",""show_page_heading"":""1"",""page_heading"":""Inghilterra in bici: itinerari, diari di viaggio e percorsi"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",482,483,"0",it-IT,"0"
816,menu-in-alto,Media,pubblicazioni,"",pubblicazioni,index.php?option=com_k2&view=item&layout=item&id=2756,component,1,1,1,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":"""",""show_page_heading"":""0"",""page_heading"":"""",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0,""sunfw-no-follow"":""0"",""sunfw-link-icon"":""fa fa-newspaper-o"",""sunfw-link-description"":"""",""sunfw-page-subheading"":""""}",199,200,"0",it-IT,"0"
841,pedala,Bike Hotels,bike-hotels,"",bike-hotels,http://www.bikehotelsitalia.com,url,1,1,1,"0","0","0000-00-00 00:00:00",1,1, ,"0","{""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu-anchor_rel"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1}",179,180,"0",it-IT,"0"
842,regioni,Irlanda,irlanda,"",europa/irlanda,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=166,component,1,233,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""166""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e vacanze in bici in Irlanda"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e vacanze in bici in Irlanda"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",484,485,"0",it-IT,"0"
844,regioni,Oman,oman,"",asia/oman,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=170,component,1,224,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""170""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Vacanze e viaggi in Oman"",""show_page_heading"":""1"",""page_heading"":""Vacanze e viaggi in Oman"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",582,583,"0",it-IT,"0"
866,regioni,Emirati Arabi Uniti,emirati-arabi-uniti,"",asia/emirati-arabi-uniti,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=171,component,1,224,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""171""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Vacanze e viaggi negli Emirati Arabi Uniti"",""show_page_heading"":""1"",""page_heading"":""Vacanze e viaggi negli Emirati Arabi Uniti"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",558,559,"0",it-IT,"0"
876,regioni,Belgio,belgio,"",europa/belgio,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=172,component,1,233,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""172""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Belgio in bici: itinerari, diari di viaggio e percorsi"",""show_page_heading"":""1"",""page_heading"":""Belgio in bici: itinerari, diari di viaggio e percorsi"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",464,465,"0",it-IT,"0"
879,sidebar-2,Il cicloturismo sul Lago Maggiore si arricchisce di nuovi percorsi,il-cicloturismo-sul-lago-maggiore-si-arricchisce-di-nuovi-percorsi,"",il-cicloturismo-sul-lago-maggiore-si-arricchisce-di-nuovi-percorsi,index.php?option=com_k2&view=item&layout=item&id=2895,component,1,1,1,10161,"0","0000-00-00 00:00:00","0",1,"","0","{""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_text"":1,""page_title"":""Lago Maggiore in bicicletta: una vacanza per grandi e piccoli"",""show_page_heading"":0,""page_heading"":""Lago Maggiore in bicicletta: una vacanza per grandi e piccoli"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",327,328,"0",it-IT,"0"
880,regioni,Norvegia,norvegia,"",europa/norvegia,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=173,component,1,233,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""173""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo, vacanze e viaggi in bici in Norvegia"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo, vacanze e viaggi in bici in Norvegia"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",498,499,"0",it-IT,"0"
938,regioni,Seychelles,seychelles,"",africa/seychelles,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=174,component,1,234,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""174""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Vacanze e viaggi alle Seychelles"",""show_page_heading"":""1"",""page_heading"":""Vacanze e viaggi alle Seychelles"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",542,543,"0",it-IT,"0"
992,regioni,Tunisia,tunisia,"",africa/tunisia,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=175,component,1,234,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""175""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo, vacanze e viaggi in bici in Tunisia"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo, vacanze e viaggi in bici in Tunisia"",""pageclass_sfx"":"""",""menu-meta_description"":""Viaggiare in bici e non solo in Tunisia, ecco racconti di viaggio e consigli da chi ci \u00e8 stato"",""menu-meta_keywords"":""viaggi in bici, tunisia"",""robots"":"""",""secure"":0}",546,547,"0",it-IT,"0"
995,regioni,Albania,albania,"",europa/albania,index.php?option=com_k2&view=itemlist&layout=category&task=category&id=176,component,1,233,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""categories"":[""176""],""singleCatOrdering"":"""",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo, vacanze e viaggi in bici in Albania"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo, vacanze e viaggi in bici in Albania"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",458,459,"0",it-IT,"0"
1005,sidebar-2,Le avventure di Girumin,le-avventure-di-girumin,"",le-avventure-di-girumin,index.php?option=com_k2&view=latest&layout=latest,component,1,1,1,10161,"0","0000-00-00 00:00:00","0",1,"","0","{""theme"":""default"",""source"":""0"",""latestItemsCols"":""1"",""latestItemsLimit"":""999"",""latestItemsDisplayEffect"":""all"",""userIDs"":[""9605""],""userName"":""0"",""userImage"":""0"",""userDescription"":""0"",""userURL"":""0"",""userEmail"":""0"",""userFeed"":""0"",""categoryTitle"":""1"",""categoryDescription"":""1"",""categoryImage"":""1"",""categoryFeed"":""1"",""latestItemTitle"":""1"",""latestItemTitleLinked"":""1"",""latestItemDateCreated"":""1"",""latestItemImage"":""1"",""latestItemImageSize"":""Medium"",""latestItemVideo"":""1"",""latestItemVideoWidth"":"""",""latestItemVideoHeight"":"""",""latestItemAudioWidth"":"""",""latestItemAudioHeight"":"""",""latestItemVideoAutoPlay"":""0"",""latestItemIntroText"":""1"",""latestItemCategory"":""1"",""latestItemTags"":""1"",""latestItemReadMore"":""1"",""latestItemCommentsAnchor"":""0"",""feedLink"":""1"",""latestItemK2Plugins"":""0"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_text"":1,""page_title"":"""",""show_page_heading"":0,""page_heading"":"""",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",329,330,"0",it-IT,"0"
1077,regioni,Alto Adige,alto-adige,"",italia/alto-adige,index.php?option=com_k2&view=itemlist&layout=tag&tag=alto adige&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Alto Adige"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Alto Adige"",""pageclass_sfx"":"""",""menu-meta_description"":""Cicloturismo e viaggi in bici in Alto Adige: racconti di viaggio, percorsi e itinerari "",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",416,417,"0",it-IT,"0"
1078,regioni,Calabria ,calabria,"",italia/calabria,index.php?option=com_k2&view=itemlist&layout=tag&tag=calabria&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Calabria"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Calabria"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",420,421,"0",it-IT,"0"
1079,regioni,Campania,campania,"",italia/campania,index.php?option=com_k2&view=itemlist&layout=tag&tag=campania&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Campania"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Campania"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0,""sunfw-no-follow"":""0"",""sunfw-link-icon"":"""",""sunfw-link-description"":"""",""sunfw-page-subheading"":""""}",422,423,"0",it-IT,"0"
1080,regioni,Emilia Romagna,emilia-romagna,"",italia/emilia-romagna,index.php?option=com_k2&view=itemlist&layout=tag&tag=emilia romagna&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Emilia Romagna"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Emilia Romagna"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",424,425,"0",it-IT,"0"
1081,regioni,Friuli Venezia Giulia,friuli-venezia-giulia,"",italia/friuli-venezia-giulia,index.php?option=com_k2&view=itemlist&layout=tag&tag=friuli&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Friuli Venezia Giulia"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Friuli Venezia Giulia"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",426,427,"0",it-IT,"0"
1082,regioni,Lazio,lazio,"",italia/lazio,index.php?option=com_k2&view=itemlist&layout=tag&tag=lazio&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Lazio"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Lazio"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",428,429,"0",it-IT,"0"
1083,regioni,Liguria,liguria,"",italia/liguria,index.php?option=com_k2&view=itemlist&layout=tag&tag=liguria&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Liguria"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Liguria"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",430,431,"0",it-IT,"0"
1084,regioni,Lombardia,lombardia,"",italia/lombardia,index.php?option=com_k2&view=itemlist&layout=tag&tag=lombardia&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Lombardia"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Lombardia"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",432,433,"0",it-IT,"0"
1085,regioni,Piemonte,piemonte,"",italia/piemonte,index.php?option=com_k2&view=itemlist&layout=tag&tag=piemonte&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Piemonte"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Piemonte"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",438,439,"0",it-IT,"0"
1086,regioni,Puglia,puglia,"",italia/puglia,index.php?option=com_k2&view=itemlist&layout=tag&tag=puglia&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Puglia"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Puglia"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",440,441,"0",it-IT,"0"
1087,regioni,Sardegna,sardegna,"",italia/sardegna,index.php?option=com_k2&view=itemlist&layout=tag&tag=sardegna&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Sardegna"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Sardegna"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",442,443,"0",it-IT,"0"
1088,regioni,Sicilia,sicilia,"",italia/sicilia,index.php?option=com_k2&view=itemlist&layout=tag&tag=sicilia&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_text"":1,""page_title"":"""",""show_page_heading"":0,""page_heading"":"""",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",444,445,"0",it-IT,"0"
1089,regioni,Toscana,toscana,"",italia/toscana,index.php?option=com_k2&view=itemlist&layout=tag&tag=toscana&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Toscana"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Toscana"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",446,447,"0",it-IT,"0"
1090,regioni,Trentino,trentino,"",italia/trentino,index.php?option=com_k2&view=itemlist&layout=tag&tag=trentino&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Trentino"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Trentino"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",448,449,"0",it-IT,"0"
1091,regioni,Umbria,umbria,"",italia/umbria,index.php?option=com_k2&view=itemlist&layout=tag&tag=umbria&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Umbria"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Umbria"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",450,451,"0",it-IT,"0"
1092,regioni,Valle d'Aosta,valle-d-aosta,"",italia/valle-d-aosta,index.php?option=com_k2&view=itemlist&layout=tag&tag=valle d aosta&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Valle d'Aosta"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Valle d'Aosta"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",452,453,"0",it-IT,"0"
1093,regioni,Veneto,veneto,"",italia/veneto,index.php?option=com_k2&view=itemlist&layout=tag&tag=veneto&task=tag,component,1,264,2,10161,"0","0000-00-00 00:00:00","0",1, ,"0","{""theme"":""default"",""tagOrdering"":"""",""tagFeedLink"":""1"",""tagFeedIcon"":""1"",""menu-anchor_title"":"""",""menu-anchor_css"":"""",""menu_image"":"""",""menu_image_css"":"""",""menu_text"":1,""menu_show"":1,""page_title"":""Cicloturismo e viaggi in bici in Veneto"",""show_page_heading"":""1"",""page_heading"":""Cicloturismo e viaggi in bici in Veneto"",""pageclass_sfx"":"""",""menu-meta_description"":"""",""menu-meta_keywords"":"""",""robots"":"""",""secure"":0}",454,455,"0",it-IT,"0"
